HEIGHT_M,GIRTH,AGE_CLASS,POPULAR_NAME,LATITUDE,LONGITUDE
"20-25m.","50-100cm","Mature","European beech",56.4855109022828,-3.04242139638265
"20-25m.","50-100cm","Mature","Sycamore",56.4851592224639,-3.04257413609479
"20-25m.","100-150cm","Mature","Wych Elm",56.464931928411,-2.98576721384718
"20-25m.","100-150cm","Mature","Sycamore",56.4651973212334,-2.98515735740242
"10-15m.","50-100cm","Immature","Norway maple",56.4654071416667,-2.98475704326749
"25-30m.","200-250cm.","Mature","Sycamore",56.4655086540323,-2.98441884178006
"15-20m.","100-150cm","Mature","Wych Elm",56.4657831515548,-2.98379297222135
"15-20m.","50-100cm","Immature","Norway maple",56.4658924867888,-2.98360103840549
"20-25m.","100-150cm","Mature","Sycamore",56.4659732022382,-2.98361935583413
"10-15m.","50-100cm","Immature","Silver maple",56.4657660621691,-2.98481502582311
"15-20m.","100-150cm","Immature","Silver maple",56.4656060149584,-2.98573599332835
"15-20m.","100-150cm","Mature","Wych Elm",56.4654833103015,-2.9864793921305
"15-20m.","100-150cm","Immature","Sycamore",56.465604081746,-2.98597939357121
"0-5m.","0-5cm.","Young",,,
"0-5m.","0-5cm.","Young",,,
"5-10m.","25-50cm","Semi-mature","Sweet cherry",56.4674580412378,-2.86247935208159
"20-25m.","100-150cm","Mature","English Oak",56.4676499790088,-2.86071456106703
"5-10m.","0-5cm.","Semi-mature","London plane",56.4586076254269,-2.96739663312574
"15-20m.","100-150cm","Mature","Sycamore",56.4656251399887,-2.9855904186741
"0-5m.","0-5cm.","Mature","Golden willow",56.4660934480978,-2.98318424926298
"15-20m.","100-150cm","Mature","Sycamore",56.4650359823278,-2.98624057408922
"10-15m.","100-150cm","Immature","European beech",56.4637652478253,-2.98786301053776
"15-20m.","100-150cm","Mature","Sycamore",56.4687121975384,-2.86171246798793
"15-20m.","50-100cm","Mature","Sycamore",56.4688138261319,-2.8613089913736
"20-25m.","100-150cm","Mature","Large-leaved lime",56.4688602047415,-2.86109903623821
"20-25m.","100-150cm","Mature","Double horse chestnut",56.4687710504259,-2.8609996307368
"20-25m.","100-150cm","Mature",,56.4689345448241,-2.86074363254132
"20-25m.","50-100cm","Mature","English Oak",56.4690029373244,-2.85994984917715
"5-10m.","20-25cm.","Semi-mature","Elm spp",56.4594177149575,-2.96835841756108
"20-25m.","200-250cm.","Mature","Wych Elm",56.4686125961392,-2.86182382886907
"15-20m.","100-150cm","Mature","Whitebeam",56.4623066324408,-2.9893830807988
"15-20m.","100-150cm","Mature","Norway maple",56.4623821717828,-2.99005042030208
"5-10m.","50-100cm","Mature","Double gean",56.4633097645843,-2.99090224369465
"5-10m.","25-50cm","Immature","Sycamore",56.4635453859403,-2.9906487149097
"10-15m.","50-100cm","Mature","Wych Elm",56.4634828958546,-2.99059840014771
"15-20m.","50-100cm","Mature","Eastern white pine",56.4643296407329,-2.99144815468021
"20-25m.","150-200cm","Mature","European beech",56.4854035214322,-3.04236973559712
"25-30m.","150-200cm","Mature","European beech",56.4853650014986,-3.04267721201948
"15-20m.","50-100cm","Young","Sycamore",56.4856965351272,-3.04278373924385
"20-25m.","50-100cm","Mature","European beech",56.4854447530397,-3.0428093086548
"5-10m.","50-100cm","Semi-mature","European ash",56.485488165403,-3.04298912457807
"20-25m.","100-150cm","Mature","English Oak",56.4686742374012,-2.86200376792375
"20-25m.","100-150cm","Mature",,56.4687693616694,-2.8612430597786
"20-25m.","100-150cm","Mature","English Oak",56.4689448780641,-2.86054909169844
"0-5m.","0-5cm.","Young",,,
"20-25m.","100-150cm","Mature","Sycamore",56.4690306732255,-2.85983685750054
"15-20m.","100-150cm","Mature","European turkey oak",56.4679285378019,-2.86200309769151
"20-25m.","100-150cm","Mature","Sycamore",56.467999049072,-2.86219946569497
"20-25m.","100-150cm","Mature","European beech",56.4679688302727,-2.86266947419572
"0-5m.","5-10cm.","Young","European crabapple",56.4679834117114,-2.86315672950927
"5-10m.","50-100cm","Immature","Norway maple",56.4677232440381,-2.86310213294938
"5-10m.","25-50cm","Immature","Sweet cherry",56.4678341984503,-2.8626501897221
"10-15m.","50-100cm","Immature","Norway maple",56.4674523273974,-2.86200853535739
"20-25m.","50-100cm","Mature",,56.4675886496074,-2.8617843959277
"20-25m.","50-100cm","Mature","Downy oak",56.4673995564135,-2.86184503365882
"15-20m.","50-100cm","Mature","Downy oak",56.4673423900487,-2.86231442406064
"20-25m.","50-100cm","Mature","English Oak",56.4675098305111,-2.86149045893937
"20-25m.","100-150cm","Mature","Large-leaved lime",56.4675739501592,-2.86131337423565
"5-10m.","50-100cm","Mature","Japanese flowering cherry 'Shirofugen'",56.4640386722225,-2.9885030562507
"10-15m.","50-100cm","Mature","Kwanzan cherry",56.4636902865586,-2.98825056490758
"15-20m.","50-100cm","Mature","European beech",56.4679872473436,-2.86260496865221
"0-5m.","5-10cm.","Young","European crabapple",56.4680109248465,-2.86307619976177
"0-5m.","0-5cm.","Young","European crabapple",56.4679109836625,-2.86323623970838
"0-5m.","20-25cm.","Young","Sweet cherry",56.4676843067731,-2.86224102270464
"10-15m.","50-100cm","Immature","Norway maple",56.4674058345401,-2.86223470963252
"0-5m.","0-5cm.","Mature","Large-leaved lime",56.4675458750487,-2.86147504474433
"20-25m.","100-150cm","Mature","European beech",56.4675103936365,-2.86140931861979
"0-5m.","0-5cm.","Young",,,
"20-25m.","150-200cm","Mature","European beech",56.4852154345276,-3.04229962339242
"20-25m.","100-150cm","Mature","European beech",56.4852842955261,-3.04265875950817
"20-25m.","100-150cm","Mature","European beech",56.4856155564747,-3.04279775620923
"20-25m.","100-150cm","Mature","European beech",56.4855072213128,-3.04285973844533
"5-10m.","50-100cm","Young","Whitebeam",56.4855155219596,-3.04294115936727
"25-30m.","0-5cm.","Mature","Large-leaved lime",56.4824946869187,-3.03243390821569
"5-10m.","0-5cm.","Semi-mature","London plane",56.4584833846173,-2.96719875074429
"5-10m.","0-5cm.","Semi-mature","London plane",56.4595322051946,-2.96634913423633
"10-15m.","50-100cm","Immature","European beech",56.4639201481744,-2.98759113497008
"5-10m.","0-5cm.","Semi-mature","London plane",56.4589883162858,-2.96812030815313
"5-10m.","0-5cm.","Semi-mature","London plane",56.4591866775291,-2.9657237226088
"5-10m.","0-5cm.","Semi-mature","London plane",56.4592663858307,-2.96587179137875
"10-15m.","50-100cm","Immature","Double horse chestnut",56.4639127146168,-2.98739619032513
"20-25m.","100-150cm","Mature","Sycamore",56.4643270481184,-2.991772676886
"20-25m.","150-200cm","Mature","European beech",56.4641568963336,-2.99170332294465
"10-15m.","50-100cm","Immature","European ash",56.4643283445316,-2.99161041578985
"20-25m.","100-150cm","Mature","European beech",56.4853343870979,-3.04204306850566
"20-25m.","150-200cm","Mature","European beech",56.4856577563844,-3.04205193408206
"5-10m.","20-25cm.","Young",,56.4594996986294,-2.96821445776913
"5-10m.","0-5cm.","Semi-mature",,56.4589717365516,-2.96909351596463
"0-5m.","0-5cm.","Young",,,
"10-15m.","50-100cm","Immature","Silver birch",56.4639569825096,-2.98747848601074
"10-15m.","100-150cm","Immature","Norway maple",56.4640979163756,-2.98670313421162
"10-15m.","50-100cm","Mature","Fuji cherry hybrid",56.4639226729408,-2.98840266599957
"15-20m.","100-150cm","Mature","Kwanzan cherry",56.4638243804964,-2.98833519494153
"10-15m.","50-100cm","Immature","European beech",56.4638754930645,-2.98755751704614
"10-15m.","50-100cm","Immature","Double horse chestnut",56.4639496778394,-2.98726731522695
"0-5m.","20-25cm.","Immature",,56.4639128265209,-2.98398804001138
"20-25m.","100-150cm","Mature",,56.4643256218189,-2.99195116407618
"5-10m.","50-100cm","Immature","Small-leaved lime 'Greenspire'",56.4643335669993,-2.99208120720539
"10-15m.","50-100cm","Immature","European ash",56.4642385180162,-2.99160807416905
"25-30m.","200-250cm.","Mature","European beech",56.4854864079635,-3.0421284294276
"20-25m.","100-150cm","Mature","English Oak",56.4791714679916,-3.01925753045647
"5-10m.","25-50cm","Immature","Judus tree",56.4787502207478,-3.01913258698874
"5-10m.","50-100cm","Mature","Flowering cherry '",56.4643801425298,-2.98849570041391
"0-5m.","20-25cm.","Immature","Waterer's cotoneaster",56.464208825849,-2.98857239567973
"10-15m.","50-100cm","Immature","Wych Elm",56.4637259588185,-2.98828395010436
"15-20m.","50-100cm","Over-mature","English Oak",56.4677238680249,-2.86042408052872
"20-25m.","50-100cm","Mature","Large-leaved lime",56.4678731052492,-2.8596321491168
"10-15m.","50-100cm","Mature","Scots pine (native)",56.4678560383228,-2.85950191729312
"20-25m.","50-100cm","Mature","Large-leaved lime",56.4680112206642,-2.85914834608129
"15-20m.","50-100cm","Mature","Scots pine (native)",56.4678293141164,-2.8594688518651
"20-25m.","100-150cm","Mature","European beech",56.4677555397316,-2.85974310690808
"5-10m.","25-50cm","Semi-mature","Cypress oak",56.467494116739,-2.86116549085541
"25-30m.","50-100cm","Mature","Large-leaved lime",56.467733525914,-2.86032691476758
"15-20m.","50-100cm","Mature","English Oak",56.4678177461433,-2.85984189754562
"15-20m.","50-100cm","Mature","Scots pine (native)",56.467910610399,-2.85940576586028
"20-25m.","100-150cm","Mature","European beech",56.4679295875027,-2.85926011755916
"0-5m.","0-5cm.","Mature","English Oak",56.4677840621006,-2.85951652145447
"20-25m.","100-150cm","Mature","English Oak",56.4676798529894,-2.86029323930082
"5-10m.","20-25cm.","Young","Cypress oak",56.4675223040124,-2.86098759226282
"5-10m.","20-25cm.","Semi-mature","Cypress oak",56.4674376287942,-2.86153751527548
"20-25m.","100-150cm","Mature","European beech",56.4852960042664,-3.0423343099087
"0-5m.","0-5cm.","Young",,,
"20-25m.","100-150cm","Mature","European beech",56.4854635360832,-3.04271239232025
"20-25m.","100-150cm","Mature","European beech",56.4855877908861,-3.04289442642041
"20-25m.","100-150cm","Mature","European beech",56.485274495004,-3.04275592184511
"20-25m.","100-150cm","Mature","Red-twigged Lime",56.4790994742944,-3.01927183614056
"15-20m.","100-150cm","Mature","Sycamore",56.4788030500119,-3.01926388892343
"15-20m.","100-150cm","Mature","Red-twigged Lime",56.4786075657912,-3.01899887783017
"5-10m.","50-100cm","Young","Japanese flowering cherry 'Shirofugen'",56.4640652908132,-2.98741638015605
"5-10m.","50-100cm","Mature","Flowering cherry '",56.4639954386536,-2.98829095133063
"5-10m.","50-100cm","Mature","Japanese flower crabapple",56.464138515215,-2.98837581559507
"5-10m.","50-100cm","Mature","Flowering cherry '",56.4642904451529,-2.98847714003166
"5-10m.","25-50cm","Mature","Flowering cherry '",56.4643612725923,-2.9886088165348
"10-15m.","50-100cm","Immature","Norway maple",56.4649863398655,-2.985703704904
"15-20m.","50-100cm","Immature","Norway maple",56.465096451005,-2.98541442179965
"10-15m.","50-100cm","Immature","Norway maple",56.4651689564276,-2.98533515096363
"15-20m.","100-150cm","Immature","Silver maple",56.4653704385354,-2.9848534725794
"20-25m.","100-150cm","Mature","Sycamore",56.4659476685738,-2.98344016372205
"10-15m.","50-100cm","Immature","Silver maple",56.4659264884357,-2.98384537001103
"10-15m.","100-150cm","Immature","Silver maple",56.4659074940816,-2.98397471989607
"15-20m.","50-100cm","Immature","Silver maple",56.4658134212806,-2.9845078799178
"15-20m.","50-100cm","Immature","Silver maple",56.4655391404773,-2.98623739012482
"0-5m.","0-5cm.","Mature","Sycamore",56.4655581371815,-2.9861080426465
"15-20m.","50-100cm","Immature","Norway maple",56.4652517323782,-2.98509384714489
"15-20m.","100-150cm","Immature","Norway maple",56.4657183434579,-2.98403474702933
"15-20m.","50-100cm","Immature","Norway maple",56.4658288365379,-2.98369677314336
"10-15m.","50-100cm","Immature","Silver maple",56.465945354053,-2.98373224683381
"15-20m.","100-150cm","Immature","Silver maple",56.4658791309579,-2.98415251767082
"10-15m.","50-100cm","Mature","Sycamore",56.4656140955172,-2.98584981292628
"0-5m.","0-5cm.","Young",,,
"10-15m.","50-100cm","Mature","Great white cherry",56.4624909990127,-2.98992342296238
"15-20m.","100-150cm","Mature","Sycamore",56.4623717653326,-2.99022866464389
"15-20m.","100-150cm","Mature","Sycamore",56.4627017932487,-2.99052937366752
"5-10m.","0-5cm.","Young","London plane",56.4588729328468,-2.9679388738518
"15-20m.","50-100cm","Mature","Sycamore",56.4623870883637,-2.98943385925642
"10-15m.","100-150cm","Mature","Swedish whitebeam",56.4624475090713,-2.98974377573862
"15-20m.","100-150cm","Mature","Sycamore",56.4621587700351,-2.989898549175
"5-10m.","50-100cm","Mature","Whitebeam",56.4626124846097,-2.99046213320649
"10-15m.","100-150cm","Mature","Swedish whitebeam",56.4629608657898,-2.99071463748173
"10-15m.","50-100cm","Mature","Small-leaved lime",56.4629885907899,-2.99061798603897
"5-10m.","50-100cm","Mature","Whitebeam",56.4634793986567,-2.99103649547691
"10-15m.","50-100cm","Mature","Sycamore 'cultivar'",56.4634439862398,-2.99097065645469
"15-20m.","50-100cm","Mature","European ash",56.4634903243902,-2.99079334315743
"20-25m.","100-150cm","Mature","English Oak",56.4831869372159,-3.0312998394611
"5-10m.","25-50cm","Mature","Tibetan cherry",56.46539201349,-2.987791649109
"0-5m.","25-50cm","Mature","Japanese flower crabapple",56.4652968906589,-2.98845460461099
"5-10m.","50-100cm","Young","Higan cherry",56.4652681334006,-2.98868107570117
"0-5m.","0-5cm.","Young",,,
"5-10m.","25-50cm","Mature","English holly",56.4652437699857,-2.98835584495816
"5-10m.","25-50cm","Mature","Midland hawthorn",56.4653096197999,-2.98798426824576
"10-15m.","25-50cm","Mature","Lawson cypress",56.4653572449606,-2.98764467691663
"5-10m.","25-50cm","Mature","Cotoneaster himalayan",56.465024050498,-2.98886948885628
"0-5m.","25-50cm","Mature","Japanese flower crabapple",56.4649342239184,-2.98886715364417
"5-10m.","25-50cm","Immature","European beech",56.4650879632261,-2.98874131193095
"10-15m.","50-100cm","Mature","Flowering cherry '",56.4648814913398,-2.98871971528589
"5-10m.","25-50cm","Mature","Japanese flower crabapple",56.4647908891958,-2.98881473836971
"5-10m.","50-100cm","Mature","Flowering cherry '",56.4647384150407,-2.98863484804187
"5-10m.","25-50cm","Immature","Japanese flower crabapple",56.4646598706539,-2.9860847558462
"10-15m.","100-150cm","Immature","Silver maple",56.4646843689934,-2.9863937539199
"5-10m.","25-50cm","Immature","Crab apple 'Golden Hornet'",56.4644852812301,-2.98770318467016
"5-10m.","50-100cm","Mature","Double gean",56.4643940341636,-2.98787933998926
"10-15m.","25-50cm","Mature","Double gean",56.4644163891343,-2.98732811689322
"10-15m.","50-100cm","Mature","Sycamore",56.4644008757776,-2.98701935350229
"15-20m.","100-150cm","Mature","Silver maple",56.464062708744,-2.98774090050228
"5-10m.","50-100cm","Mature","Double gean",56.4640080379851,-2.98783685697837
"20-25m.","0-5cm.","Mature","English Oak",56.481746952621,-3.03051387084954
"5-10m.","25-50cm","Mature","Crab apple 'Golden Hornet'",56.4654201235853,-2.98764630956975
"5-10m.","25-50cm","Mature","Kashmir Rowan",56.4652780207521,-2.98856772347297
"5-10m.","25-50cm","Mature","Lawson cypress 'Ellwoodii'",56.4652625105066,-2.98825895261565
"10-15m.","50-100cm","Mature","Lawson cypress",56.4653670022673,-2.98754755071624
"5-10m.","50-100cm","Mature","Japanese flowering cherry 'Shirofugen'",56.4652479705414,-2.98895645952432
"0-5m.","20-25cm.","Immature","Cotoneaster himalayan",56.4650776878933,-2.98890334287645
"0-5m.","25-50cm","Immature","European crabapple",56.4649891539856,-2.98873874352499
"5-10m.","25-50cm","Mature","Flowering cherry '",56.4648177079036,-2.98883166522365
"5-10m.","50-100cm","Mature","Flowering cherry '",56.4646565371051,-2.9887625569894
"10-15m.","100-150cm","Mature","Double gean",56.4646386819337,-2.9864899468578
"5-10m.","50-100cm","Mature","Double gean",56.464435201419,-2.98835106544314
"5-10m.","50-100cm","Mature","Double gean",56.4644021127702,-2.98799315639142
"10-15m.","50-100cm","Mature","Double gean",56.4643972620821,-2.98747368603298
"5-10m.","20-25cm.","Immature","Scots laburnam",56.4653821268453,-2.98790500188624
"0-5m.","25-50cm","Mature",,56.4652396342836,-2.98887509342023
"5-10m.","50-100cm","Mature","Double gean",56.4645078935158,-2.98711950772299
"15-20m.","100-150cm","Mature","European beech",56.467950525961,-2.86271775143023
"0-5m.","5-10cm.","Young","European crabapple",56.4679651072108,-2.86320500652589
"0-5m.","5-10cm.","Young","European crabapple",56.4679295138764,-2.86315550630452
"5-10m.","25-50cm","Semi-mature","Sweet cherry",56.467790975075,-2.86240574830696
"5-10m.","25-50cm","Semi-mature","Sweet cherry",56.4674648813974,-2.86278788854608
"10-15m.","50-100cm","Immature","Norway maple",56.4674889354519,-2.86191198141348
"15-20m.","100-150cm","Mature","Sycamore",56.4675703456388,-2.86183267311086
"20-25m.","50-100cm","Mature","Large-leaved lime",56.4675176870778,-2.86165294307886
"15-20m.","100-150cm","Mature","Downy oak",56.4673709170985,-2.86208784303908
"15-20m.","50-100cm","Mature","English Oak",56.4672952199941,-2.86263796510945
"20-25m.","100-150cm","Mature","European beech",56.4675199396864,-2.86132838172979
"20-25m.","100-150cm","Mature","English Oak",56.4675564346164,-2.8612480550398
"15-20m.","100-150cm","Mature","European beech",56.4675754138752,-2.86110240903331
"10-15m.","50-100cm","Mature","Large-leaved lime",56.4676686201034,-2.86061759883626
"20-25m.","100-150cm","Mature","European beech",56.468005664381,-2.86254046304601
"15-20m.","100-150cm","Mature","European beech",56.4679413174006,-2.86275000415118
"0-5m.","10-15cm.","Young","European crabapple",56.4679556728014,-2.86326971563258
"5-10m.","50-100cm","Immature","Norway maple",56.4679031291744,-2.86307375358212
"5-10m.","25-50cm","Semi-mature","Sweet cherry",56.4675499003207,-2.86218928374557
"5-10m.","50-100cm","Mature","Snowy mespil",56.4673566344928,-2.86285035520466
"20-25m.","50-100cm","Mature","Large-leaved lime",56.4675533936766,-2.86168621327949
"25-30m.","100-150cm","Mature","European beech",56.4674633385949,-2.86171663419815
"15-20m.","50-100cm","Mature","English Oak",56.467323409372,-2.86246006855741
"10-15m.","50-100cm","Mature","English Oak",56.4674913013788,-2.86157119227644
"20-25m.","100-150cm","Mature","English Oak",56.467555646373,-2.86136165162867
"15-20m.","50-100cm","Mature","Sycamore",56.4675658679722,-2.86118334609935
"10-15m.","50-100cm","Mature","Large-leaved lime",56.4676490787075,-2.86084438607692
"15-20m.","50-100cm","Mature","Large-leaved lime",56.4676210042061,-2.86100605725648
"10-15m.","50-100cm","Immature","Norway maple",56.464013330825,-2.9871715911858
"5-10m.","50-100cm","Mature","Japanese flower crabapple",56.463868776976,-2.98840126559027
"5-10m.","25-50cm","Mature","Japanese flower crabapple",56.4637617602675,-2.98830110947918
"15-20m.","100-150cm","Mature","Common lime",56.4641145057098,-2.98574603062765
"20-25m.","150-200cm","Mature","European beech",56.4855824895029,-3.04245583707035
"20-25m.","100-150cm","Mature","European beech",56.4852128446878,-3.04260808395113
"20-25m.","100-150cm","Mature","European beech",56.4855441056995,-3.04274707994259
"20-25m.","100-150cm","Mature","European beech",56.485337372353,-3.04275764686772
"20-25m.","100-150cm","Mature","European beech",56.4852114813066,-3.04277043159301
"20-25m.","0-5cm.","Mature","Large-leaved lime",56.4816237881608,-3.03236154421032
"10-15m.","50-100cm","Immature","Silver birch",56.4639849631541,-2.9873493776901
"5-10m.","50-100cm","Mature","Japanese flower crabapple",56.4639941465831,-2.98845321116986
"0-5m.","0-5cm.","Immature","Norway maple",56.4640166854134,-2.98674971520037
"5-10m.","0-5cm.","Semi-mature","London plane",56.4587761470856,-2.9676767783253
"5-10m.","0-5cm.","Semi-mature","London plane",56.4596472119014,-2.96657923961696
"0-5m.","0-5cm.","Young",,,
"0-5m.","20-25cm.","Immature",,56.4638976906089,-2.98363060408022
"0-5m.","20-25cm.","Mature",,56.4639006475557,-2.98325740683491
"0-5m.","20-25cm.","Immature",,56.4639034748901,-2.98290043549059
"10-15m.","50-100cm","Mature","Double gean",56.4639527557739,-2.98234991224214
"10-15m.","50-100cm","Mature","Wych Elm",56.4640167902099,-2.98220550185458
"15-20m.","50-100cm","Mature","Sycamore",56.4852078148131,-3.04213702942482
"5-10m.","0-5cm.","Semi-mature",,56.4591632867738,-2.96872516840926
"5-10m.","20-25cm.","Semi-mature",,56.4588988612845,-2.96922147679741
"15-20m.","100-150cm","Mature","Sycamore",56.4658026365385,-2.98473482224809
"15-20m.","100-150cm","Mature","Sycamore",56.465850124146,-2.98441144915159
"5-10m.","20-25cm.","Mature","Waterer's cotoneaster",56.4660740687731,-2.98336228073828
"0-5m.","25-50cm","Immature","Willow-leaved Pear",56.4659604896002,-2.98408970204814
"0-5m.","20-25cm.","Immature","Cotoneaster himalayan",56.4659137749437,-2.98431571556246
"20-25m.","100-150cm","Mature","Sycamore",56.4653401035084,-2.98641075849261
"15-20m.","50-100cm","Mature","Sycamore",56.4651433875055,-2.98629204836781
"10-15m.","50-100cm","Immature","Northern red oak",56.4810132646382,-3.03138189480043
"10-15m.","50-100cm","Immature","Northern red oak",56.4810383283192,-3.03248289051108
"10-15m.","50-100cm","Immature","Northern red oak",56.4810536411641,-3.03264768196873
"10-15m.","50-100cm","Immature","Northern red oak",56.480979092354,-3.03089050323527
"10-15m.","50-100cm","Immature","Northern red oak",56.4833583096815,-3.03001626712962
"25-30m.","150-200cm","Mature","English Oak",56.4839711274627,-3.03216998089344
"10-15m.","50-100cm","Mature","Cappadocian maple",56.4839794124817,-3.03112887714005
"10-15m.","50-100cm","Immature","Jersey Elm",56.4839324199188,-3.03137397079653
"10-15m.","50-100cm","Immature","Norway maple 'Schwedleri'",56.4839872724308,-3.03137503859505
"10-15m.","50-100cm","Immature","Small-leaved lime",56.4839355278575,-3.03172150637823
"15-20m.","50-100cm","Immature","Double horse chestnut",56.483458556174,-3.03056165664302
"25-30m.","100-150cm","Mature","English Oak",56.4833832848434,-3.03403142014307
"15-20m.","100-150cm","Mature","Sycamore",56.4827344564277,-3.03388867229581
"15-20m.","50-100cm","Immature","Norway maple 'Crimson King'",56.4833149463391,-3.03561314068919
"10-15m.","50-100cm","Immature","English Oak",56.4828732213347,-3.03507108851511
"15-20m.","100-150cm","Mature","Sycamore",56.4824387791077,-3.03456790663389
"10-15m.","50-100cm","Immature","English Oak",56.4822526423164,-3.03449862573371
"10-15m.","100-150cm","Immature","Sweet chestnut",56.4827524854686,-3.03639878545376
"5-10m.","50-100cm","Immature","Red Cappadocian maple",56.4848566955337,-3.03356440465995
"10-15m.","50-100cm","Immature","European turkey oak",56.4848920213074,-3.03365685211471
"15-20m.","50-100cm","Immature","European turkey oak",56.4849258043051,-3.03364980917058
"15-20m.","50-100cm","Immature","European turkey oak",56.4849817602532,-3.03383053123501
"25-30m.","150-200cm","Mature","Caucasian lime",56.4849840525011,-3.03546898063617
"5-10m.","50-100cm","Immature","Red horse chestnut",56.48491006917,-3.03490023662292
"15-20m.","100-150cm","Immature","Norway maple",56.4848580857926,-3.03466853726225
"20-25m.","150-200cm","Mature","English Oak",56.4845132022175,-3.03398880421133
"5-10m.","50-100cm","Immature","Northern red oak",56.4842637022118,-3.03444928736264
"5-10m.","50-100cm","Immature","Red horse chestnut",56.4845300689841,-3.03473788773449
"5-10m.","50-100cm","Immature","Red horse chestnut",56.4846757354556,-3.03463685339271
"25-30m.","251-300cm.","Mature","English Oak",56.4846455181743,-3.03588812639894
"5-10m.","50-100cm","Immature","Norway maple",56.4844609855872,-3.03316492068458
"5-10m.","50-100cm","Immature","Field Maple",56.4843827355209,-3.03261835357991
"10-15m.","50-100cm","Immature","Norway maple",56.4841652285562,-3.03295764416538
"20-25m.","150-200cm","Mature","European beech",56.4841909820717,-3.03198901702723
"20-25m.","150-200cm","Mature","European beech",56.4843190853925,-3.03199928748073
"5-10m.","20-25cm.","Semi-mature","Sweetgum",56.4718617828382,-3.01046131175245
"5-10m.","20-25cm.","Semi-mature","Sweetgum",56.4719021576515,-3.01065101408667
,,"Mature","Forrest's fir",56.4855486359321,-2.99100068206797
"5-10m.","25-50cm","Immature","European bird cherry",56.4704973615768,-3.00729233391947
"5-10m.","50-100cm","Immature","Sweet cherry",56.4704679844008,-3.00736468809404
"5-10m.","25-50cm","Immature","Sweet cherry",56.4704502163181,-3.00731301805163
"10-15m.","25-50cm","Semi-mature","London plane",56.4597340399166,-2.96671559329345
"10-15m.","25-50cm","Semi-mature","Elm spp",56.4599065288568,-2.96685527505045
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4595509378948,-2.96464640780929
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4594808224031,-2.96474749047928
"5-10m.","0-5cm.","Semi-mature","Small-leaved lime 'Greenspire'",56.4594117505613,-2.96487981091653
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4593511596458,-2.96499310363788
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4591632776818,-2.96532640028267
"5-10m.","25-50cm","Semi-mature","Red-twigged Lime",56.4600373605116,-2.96428360272162
"5-10m.","20-25cm.","Semi-mature","Norway maple 'Crimson King'",56.4595130313689,-2.96756990269858
"5-10m.","25-50cm","Semi-mature","Elm spp",56.4594222303291,-2.96772755297682
"5-10m.","25-50cm","Semi-mature","Elm spp",56.4593842607403,-2.96784775021854
"10-15m.","25-50cm","Semi-mature","London plane",56.457646689773,-2.96830996823261
"5-10m.","20-25cm.","Semi-mature","Speckled Alder",56.4717683294934,-3.0108050525931
"5-10m.","20-25cm.","Semi-mature","Elm spp",56.4715951784521,-3.01134062821108
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4583062281388,-2.96634939344308
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4593190028971,-2.96474120458804
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4593606237821,-2.96460085186559
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4594467714644,-2.96445925677338
"5-10m.","25-50cm","Semi-mature","Red-twigged Lime",56.4599052449674,-2.96389524089572
"5-10m.","25-50cm","Semi-mature","Red-twigged Lime",56.4598906246967,-2.96393894287233
"5-10m.","25-50cm","Semi-mature","Red-twigged Lime",56.460146079664,-2.96446161860271
"5-10m.","25-50cm","Semi-mature","Red-twigged Lime",56.4603109941901,-2.96474143534107
"5-10m.","25-50cm","Semi-mature","Red-twigged Lime",56.4604108499777,-2.9649071377174
"15-20m.","50-100cm","Immature","Jersey Elm",56.4835452904475,-3.03070049150058
"15-20m.","100-150cm","Immature","Sycamore",56.4828669350015,-3.03007848417529
"10-15m.","50-100cm","Immature","English Oak",56.4823151265976,-3.03659500161273
"10-15m.","100-150cm","Mature","Wych Elm",56.4619362525391,-2.9725867404432
"5-10m.","20-25cm.","Semi-mature","Speckled Alder",56.471712242188,-3.01085994597542
"5-10m.","20-25cm.","Semi-mature","Golden Cappadocian maple",56.4716174536476,-3.01074022020209
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4576447402839,-2.96794748788783
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4577051514918,-2.96783777665724
"5-10m.","10-15cm.","Semi-mature","English Oak",56.4856425646106,-2.99182675389604
"10-15m.","25-50cm","Semi-mature","Elm spp",56.460128322006,-2.96646318971173
"10-15m.","25-50cm","Semi-mature","Elm spp",56.4601881351793,-2.96635983618227
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4586419207562,-2.96616658524278
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4585697850469,-2.96629168740601
"5-10m.","25-50cm","Semi-mature","Small-leaved lime 'Greenspire'",56.4585194596392,-2.96636860377904
